id,gateID,type,levelLimit,initPeople,initCamp,expressIndex,aiType,isModesTag,isModeTag,scoreSpeed,CreepsPoint,TrapPoint,text
222003,2220,1003,4,50,3,3,2220007+2220001+2222102+2222101+2222100+2220003+2220001+2220002+2220008,0,0,0,0,0,0
222004,2220,1002,4,20,0,0,2220007+2220002+2222102+2222101+2222100+2220003+2220002+2220006,0,0,0,0,0,0
222005,2220,3000,4,20,0,0,2220007+2220011,0,0,0,0,0,0
222006,2220,1002,4,20,0,0,2220007+2220002+2222102+2222101+2222100+2220003+2220002+2220006,0,0,0,0,0,0
222007,2220,1002,4,10,0,0,2220010+2222018+2222017+2222016+2220006,0,0,0,0,0,0
222008,2220,2003,3,110,1,1,2220003+2220009,0,0,0,0,0,0
222009,2220,1002,4,10,0,0,2220010+2222018+2222017+2222016+2220006,0,0,0,0,0,0
223001,2230,1003,4,40,3,3,2230015+2230014+2230010+2230007+2222018+2222017+2222016+2230012+2230004+2230011,0,0,0,0,0,0
223002,2230,2002,3,15,3,3,2230015+2230007+2222021+2222020+2222021,0,0,0,0,0,0
223003,2230,1005,5,40,3,3,2230015+2230014+2230010+2222018+2222017+2222016+2230001+2230011,0,0,0,0,0,0
223004,2230,1002,4,20,0,0,2230015+2230007+2230004+2222018+2222017+2222016+2230003+2230011,0,0,0,0,0,0
223005,2230,2002,3,15,3,3,2230015+2230010+2222021+2222020+2222021,0,0,0,0,0,0
223006,2230,3000,4,15,3,3,2230015+2230010,0,0,0,0,0,0
223007,2230,1004,4,80,1,1,2230015+2230014+2230007+2230005+2230008+2222018+2222017+2222016+2230006+2230011,0,0,0,0,0,0
223008,2230,3000,4,40,1,1,2230015+2230008,0,0,0,0,0,0
223009,2230,2002,3,60,1,1,2230015+2230008+2222021+2222020+2222021,0,0,0,0,0,0
223010,2230,1005,5,40,3,3,2230015+2230014+2230010+2230009+2222018+2222017+2222016+2230002+2230011,0,0,0,0,0,0
223011,2230,1002,4,20,0,0,2230015+2230009+2230008+2230005+2222018+2222017+2222016+2230003+2230011,0,0,0,0,0,0
223012,2230,2002,3,35,1,1,2230015+2230009+2222021+2222020+2222021,0,0,0,0,0,0
223013,2230,3000,4,15,3,3,2230015+2230009+2230013+2230005,0,0,0,0,0,0
223014,2230,4001,4,5,9,9,0,0,0,0,223001,0,0
223015,2230,4001,4,5,9,9,0,0,0,0,223002,0,0
224001,2240,1003,4,40,3,3,2240014+2240016+2222102+2222101+2222100+2240003+2240004+2240002+2222018+2222017+2222016+2240012,0,0,0,0,0,0
224002,2240,1003,4,30,3,3,2240014+2240016+2222102+2222101+2222100+2240003+2240001+2222018+2222017+2222016+2240008,0,0,0,0,0,0
224003,2240,2003,3,20,3,3,2240014+2240016+2240003+2240004+2240001+2222021+2222020+2222019,0,0,0,0,0,0
224004,2240,3000,4,20,0,0,2240014+2240016+2240013+2240015+2240004+2240005+2240007,0,0,0,0,0,0
224005,2240,2003,3,40,3,3,2240014+2240016+2240003+2240001+2222021+2222020+2222019,0,0,0,0,0,0
224006,2240,1004,4,20,3,3,2240014+2240016+2240003+2222102+2222101+2222100+2240001+2240010+2222018+2222017+2222016+2240008,0,0,0,0,0,0
224007,2240,1002,4,10,0,0,2240014+2240016+2222102+2222101+2222100+2222018+2222017+2222016+2240001+2240008,0,0,0,0,0,0
224008,2240,2003,3,30,1,1,2240013+2240015+2240005+2240006+2222021+2222020+2222019+2240009,0,0,0,0,0,0
224009,2240,1003,5,5,0,0,2240013+2240015+2222102+2222101+2222100+2240005+2222102+2222101+2222100+2240006+2222018+2222017+2222016+2240009,0,0,0,0,0,0
224010,2240,3000,4,20,0,0,2240013+2240015+2240011+2240006+2240007,0,0,0,0,0,0
224011,2240,1005,5,50,1,1,2240013+2240015+2222102+2222101+2222100+2240005+2240006+2222018+2222017+2222016+2240009,0,0,0,0,0,0
224012,2240,1002,5,5,0,0,2240013+2240015+2222102+2222101+2222100+2240006+2222018+2222017+2222016+2240009,0,0,0,0,0,0
225001,2250,1005,4,30,3,3,2250008+2222018+2222017+2222016+2250000+2250012,0,0,0,0,0,0
225002,2250,1005,4,25,3,3,2222102+2222101+2222100+2250008+2222018+2222017+2222016+2250000,0,0,0,0,0,0
225003,2250,1005,4,30,3,3,2250008+2222018+2222017+2222016+2250000+2250012,0,0,0,0,0,0
225004,2250,2002,3,40,3,3,2250008+2222021+2222020+2222019,0,0,0,0,0,0
225005,2250,2003,3,40,3,3,2222102+2222101+2222100+2250008+2222021+2222020+2222019+2250003+2250001+2250006+2250007,0,0,0,0,0,0
225006,2250,2002,3,40,3,3,2250008+2222021+2222020+2222019,0,0,0,0,0,0
225007,2250,1003,4,15,0,0,2222018+2222017+2222016+2250006+2250001+2250012,0,0,0,0,0,0
225008,2250,3000,4,25,0,0,2222102+2222101+2222100+2250011+2250002+2250004+2250006,0,0,0,0,0,0
225009,2250,1003,4,15,0,0,2222018+2222017+2222016+2250006+2250001+2250012,0,0,0,0,0,0
225010,2250,2001,3,20,3,3,2250010+2222021+2222020+2222019,0,0,0,0,0,0
225011,2250,2001,3,20,3,3,2222102+2222101+2222100+2250010+2222021+2222020+2222019+2250005+2250006+2250009,0,0,0,0,0,0
225012,2250,2001,3,20,3,3,2250010+2222021+2222020+2222019,0,0,0,0,0,0
225013,2250,1003,5,60,1,1,2250010+2222018+2222017+2222016+2250002+2250012,0,0,0,0,0,0
225014,2250,1004,5,60,1,1,2222102+2222101+2222100+2250010+2222018+2222017+2222016+2250002,0,0,0,0,0,0
225015,2250,1003,5,60,1,1,2250010+2222018+2222017+2222016+2250002+2250012,0,0,0,0,0,0
226001,2260,1004,4,60,3,3,2222022+2222023+2222024+2260001+2260005+2260009+2260012,0,0,0,0,0,0
226002,2260,1004,4,60,3,3,2222022+2222023+2222024+2260001+2260005+2260009+2260012,0,0,0,0,0,0
226003,2260,1003,4,30,1,1,2222022+2222023+2222024+2260002+2260006+2260009+2260012,0,0,0,0,0,0
226004,2260,1002,4,10,0,0,2260011+2222022+2222023+2222024+2260005+2260006+2260010+2260013,0,0,0,0,0,0
226005,2260,1003,4,30,1,1,2222022+2222023+2222024+2260002+2260006+2260009+2260012,0,0,0,0,0,0
226006,2260,1002,4,10,0,0,2222022+2222023+2222024+2260001+2260005+2260009+2260012,0,0,0,0,0,0
226007,2260,1003,4,20,0,0,2260011+2222022+2222023+2222024+2260006+2260010+2260013,0,0,0,0,0,0
226008,2260,2002,3,25,0,0,2222021+2222020+2222019+2260002+2260006+2260009+2260012,0,0,0,0,0,0
226009,2260,1004,5,25,1,1,2222022+2222023+2222024+2260001+2260005+2260009+2260012,0,0,0,0,0,0
226010,2260,1004,5,20,1,1,2222022+2222023+2222024+2260003+2260007+2260009+2260012,0,0,0,0,0,0
226011,2260,2002,3,20,0,0,2222021+2222020+2222019+2260004+2260008+2260009+2260012,0,0,0,0,0,0
226012,2260,1003,4,20,0,0,2260011+2222022+2222023+2222024+2260008+2260010+2260013,0,0,0,0,0,0
226013,2260,1002,4,10,0,0,2222022+2222023+2222024+2260003+2260007+2260009+2260012,0,0,0,0,0,0
226014,2260,1002,4,10,0,0,2260011+2222022+2222023+2222024+2260007+2260008+2260010+2260013,0,0,0,0,0,0
226015,2260,1003,4,30,1,1,2222022+2222023+2222024+2260004+2260008+2260009+2260012,0,0,0,0,0,0
226016,2260,1003,4,30,1,1,2222022+2222023+2222024+2260004+2260008+2260009+2260012,0,0,0,0,0,0
226017,2260,1004,4,60,3,3,2222022+2222023+2222024+2260003+2260007+2260009+2260012,0,0,0,0,0,0
226018,2260,1004,4,60,3,3,2222022+2222023+2222024+2260003+2260007+2260009+2260012,0,0,0,0,0,0
227001,2270,1004,4,40,3,3,2222022+2222023+2222024+2270001+2270005+2270009,0,0,0,0,0,0
227002,2270,1004,4,40,3,3,2222022+2222023+2222024+2270001+2270005+2270009,0,0,0,0,0,0
227003,2270,1002,4,20,1,1,2222022+2222023+2222024+2270002+2270006+2270009,0,0,0,0,0,0
227004,2270,1003,4,25,1,1,2222022+2222023+2222024+2270002+2270006+2270009,0,0,0,0,0,0
227005,2270,1004,4,50,3,3,2222022+2222023+2222024+2270005+2270010,0,0,0,0,0,0
227006,2270,2001,3,15,0,0,2270011+2222021+2222020+2222019+2270005+2270009,0,0,0,0,0,0
227007,2270,1003,4,25,1,1,2222022+2222023+2222024+2270006+2270010,0,0,0,0,0,0
227008,2270,1002,4,20,1,1,2222022+2222023+2222024+2270003+2270007+2270009,0,0,0,0,0,0
227009,2270,1004,4,20,0,0,2270011+2222022+2222023+2222024+2270005+2270006+2270007+2270008+2270010,0,0,0,0,0,0
227010,2270,1002,4,20,1,1,2222022+2222023+2222024+2270002+2270006+2270009,0,0,0,0,0,0
227011,2270,1003,4,25,1,1,2222022+2222023+2222024+2270007+2270010,0,0,0,0,0,0
227012,2270,2001,3,15,0,0,2270011+2222021+2222020+2222019+2270008+2270009,0,0,0,0,0,0
227013,2270,1004,4,50,3,3,2222022+2222023+2222024+2270008+2270010,0,0,0,0,0,0
227014,2270,1003,4,25,1,1,2222022+2222023+2222024+2270003+2270007+2270009,0,0,0,0,0,0
227015,2270,1002,4,20,1,1,2222022+2222023+2222024+2270003+2270009,0,0,0,0,0,0
227016,2270,1004,4,40,3,3,2222022+2222023+2222024+2270004+2270008+2270009,0,0,0,0,0,0
227017,2270,1004,4,40,3,3,2222022+2222023+2222024+2270004+2270008+2270009,0,0,0,0,0,0
227018,2270,4001,1,5,9,9,0,0,0,0,227001,0,0
227019,2270,4001,1,5,9,9,0,0,0,0,227002,0,0
228001,2280,1002,4,10,0,0,2222102+2222101+2222100+2280007+2280011+2222016+2222017+2222018,0,0,0,0,0,0
228002,2280,1003,4,20,0,0,2222102+2222101+2222100+2280007+2280011+2280001+2280009+2222016+2222017+2222018,0,0,0,0,0,0
228003,2280,1002,4,10,0,0,2222102+2222101+2222100+2280007+2280011+2222016+2222017+2222018,0,0,0,0,0,0
228004,2280,1003,4,40,1,1,2222102+2222101+2222100+2280013+2280011+2222016+2222017+2222018,0,0,0,0,0,0
228005,2280,1004,4,30,3,3,2222102+2222101+2222100+2280001+2280005+2280015+2222016+2222017+2222018,0,0,0,0,0,0
228006,2280,2002,3,15,1,1,2222102+2222101+2222100,0,0,0,0,0,0
228007,2280,1004,4,15,0,0,2222102+2222101+2222100+2280009+2280016+2280011+2222006+2222016+2222017+2222018,0,0,0,0,0,0
228008,2280,3000,4,30,3,3,2222102+2222101+2222100+2280015,0,0,0,0,0,0
228009,2280,3000,4,20,0,0,0,0,0,0,0,0,0
228010,2280,3000,4,30,3,3,2222102+2222101+2222100+2280016,0,0,0,0,0,0
228011,2280,1004,4,15,0,0,2222102+2222101+2222100+2280010+2280015+2280012+2222006+2222016+2222017+2222018,0,0,0,0,0,0
228012,2280,2002,3,15,1,1,2222102+2222101+2222100,0,0,0,0,0,0
228013,2280,1004,4,30,3,3,2222102+2222101+2222100+2280002+2280006+2280016+2222016+2222017+2222018,0,0,0,0,0,0
228014,2280,1003,4,40,1,1,2222102+2222101+2222100+2280014+2280012+2222016+2222017+2222018,0,0,0,0,0,0
228015,2280,1002,4,10,0,0,2222102+2222101+2222100+2280008+2280012+2222016+2222017+2222018,0,0,0,0,0,0
228016,2280,1003,4,20,0,0,2222102+2222101+2222100+2280008+2280012+2280002+2280010+2222016+2222017+2222018,0,0,0,0,0,0
228017,2280,1002,4,10,0,0,2222102+2222101+2222100+2280008+2280012+2222016+2222017+2222018,0,0,0,0,0,0
228018,2280,4001,1,5,9,0,0,0,0,0,228001,0,0
228019,2280,4001,1,5,9,0,0,0,0,0,228002,0,0
229001,2290,1002,5,5,3,3,2290010+2222016+2222017+2222018+2290001+2290002+2290007,0,0,0,0,0,0
229002,2290,3000,5,20,0,0,2290001,0,0,0,0,0,0
229003,2290,1002,5,5,3,3,2290010+2222016+2222017+2222018+2290001+2290002+2290007,0,0,0,0,0,0
229004,2290,1002,5,30,3,3,2290010+2222016+2222017+2222018+2290001+2290002+2290003+2290006,0,0,0,0,0,0
229005,2290,1002,5,30,3,3,2290010+2222016+2222017+2222018+2290001+2290002+2290003+2290006,0,0,0,0,0,0
229006,2290,1002,5,30,3,3,2222016+2222017+2222018+2290001+2290002+2290003+2290006,0,0,0,0,0,0
229007,2290,2002,3,30,1,1,2222016+2222017+2222018+2290009+2290008,0,0,0,0,0,0
229008,2290,1002,5,30,3,3,2222016+2222017+2222018+2290001+2290002+2290003+2290006,0,0,0,0,0,0
229009,2290,2002,3,30,1,1,2222016+2222017+2222018+2290009+2290008,0,0,0,0,0,0
229010,2290,1004,5,100,1,1,2290003,0,0,0,0,0,0
229011,2290,2002,3,30,1,1,2222016+2222017+2222018+2290009+2290008,0,0,0,0,0,0
229012,2290,1002,5,30,3,3,2222016+2222017+2222018+2290005+2290004+2290003+2290006,0,0,0,0,0,0
229013,2290,2002,3,30,1,1,2222016+2222017+2222018+2290009+2290008,0,0,0,0,0,0
229014,2290,1002,5,30,3,3,2222016+2222017+2222018+2290005+2290004+2290003+2290006,0,0,0,0,0,0
229015,2290,1002,5,30,3,3,2290010+2222016+2222017+2222018+2290005+2290004+2290003+2290006,0,0,0,0,0,0
229016,2290,1002,5,30,3,3,2290010+2222016+2222017+2222018+2290005+2290004+2290003+2290006,0,0,0,0,0,0
229017,2290,1002,5,5,3,3,2290010+2222016+2222017+2222018+2290005+2290004+2290007,0,0,0,0,0,0
229018,2290,3000,5,20,0,0,2290001,0,0,0,0,0,0
229019,2290,1002,5,5,3,3,2290010+2222016+2222017+2222018+2290005+2290004+2290007,0,0,0,0,0,0
230001,2300,1003,4,20,0,0,2222102+2222101+2222100+2300001+2300004+2300005+2222016+2222017+2222018,0,0,0,0,0,0
230002,2300,1004,4,50,3,3,2222102+2222101+2222100+2300001+2300003+2222016+2222017+2222018,0,0,0,0,0,0
230003,2300,1004,4,50,3,3,2222102+2222101+2222100+2300002+2300003+2222016+2222017+2222018,0,0,0,0,0,0
230004,2300,3000,4,20,0,0,2222102+2222101+2222100+2300001,0,0,0,0,0,0
230005,2300,3000,4,20,0,0,2222102+2222101+2222100+2300008,0,0,0,0,0,0
230006,2300,1002,4,10,0,0,2222102+2222101+2222100+2300006+2300004+2300005+2222016+2222017+2222018+2222006,0,0,0,0,0,0
230007,2300,1003,4,20,0,0,2222102+2222101+2222100+2300022+2300020+2300019+2222016+2222017+2222018,0,0,0,0,0,0
230008,2300,2001,3,20,0,0,2222102+2222101+2222100+2300022+2300020+2300019,0,0,0,0,0,0
230009,2300,1003,4,20,1,1,2222102+2222101+2222100+2300023+2300009+2300006+2300008+2222016+2222017+2222018,0,0,0,0,0,0
230010,2300,1003,4,40,1,1,2222102+2222101+2222100+2300017+2300021+2300018+2300022+2222016+2222017+2222018,0,0,0,0,0,0
230011,2300,1003,4,40,1,1,2222102+2222101+2222100+2300019+2300016+2300020+2300022+2222016+2222017+2222018,0,0,0,0,0,0
230012,2300,2001,3,20,1,1,2222102+2222101+2222100+2300022+2300020+2300019,0,0,0,0,0,0
230013,2300,1003,4,20,1,1,2222102+2222101+2222100+2300004+2300013+2300023+2222016+2222017+2222018,0,0,0,0,0,0
230014,2300,1002,4,10,0,0,2222102+2222101+2222100+2300015+2300016+2300017+2300018+2222016+2222017+2222018+2222006,0,0,0,0,0,0
230015,2300,3000,4,20,0,0,2222102+2222101+2222100+2300013+2300014+2300017+2222016+2222017+2222018,0,0,0,0,0,0
230016,2300,1004,4,50,3,3,2222102+2222101+2222100+2300010+2300012+2222016+2222017+2222018,0,0,0,0,0,0
230017,2300,3000,4,20,0,0,2222102+2222101+2222100+2300010+2300013+2300014+2222016+2222017+2222018,0,0,0,0,0,0
230018,2300,1004,4,50,3,3,2222102+2222101+2222100+2300011+2300012+2222016+2222017+2222018,0,0,0,230001,0,0
230019,2300,1003,4,20,0,0,2222102+2222101+2222100+2300011+2300012+2222016+2222017+2222018,0,0,0,230002,0,0
231001,2310,1002,4,20,3,3,2222102+2222101+2222100+2310001+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231002,2310,1002,4,20,3,3,2222102+2222101+2222100+2310002+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231003,2310,1003,4,30,3,3,2222102+2222101+2222100+2310001+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231004,2310,1003,4,30,3,3,2222102+2222101+2222100+2310002+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231005,2310,2003,3,20,3,3,2222102+2222101+2222100+2310005+2310004+2222019+2222020+2222021+2310008,0,0,0,0,0,0
231006,2310,2003,3,20,3,3,2222102+2222101+2222100+2310005+2310004+2222019+2222020+2222021+2310008,0,0,0,0,0,0
231007,2310,1004,4,40,3,3,2222102+2222101+2222100+2310002+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231008,2310,3000,4,20,0,0,2222102+2222101+2222100+2310006+2310003+2310008+2222006,0,0,0,0,0,0
231009,2310,1003,4,20,0,0,2222102+2222101+2222100+2310007+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231010,2310,1003,4,20,0,0,2222102+2222101+2222100+2310007+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231011,2310,1002,4,30,1,1,2222101+2222100+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231012,2310,1002,4,30,1,1,2222101+2222100+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231013,2310,1002,4,15,0,0,2222102+2222101+2222100+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231014,2310,1003,4,40,1,1,2222102+2222101+2222100+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231015,2310,1002,4,15,0,0,2222102+2222101+2222100+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231016,2310,1004,4,20,0,0,2222102+2222101+2222100+2222016+2222017+2222018+2310008,0,0,0,0,0,0
231017,2310,4001,1,5,9,0,0,0,0,0,231001,0,0
231018,2310,4001,1,5,9,0,0,0,0,0,231002,0,0
232001,2320,3000,4,20,0,0,2320012+2320014,0,0,0,0,0,0
232002,2320,1004,4,10,0,0,2320005+2222016+2222017+2222018,0,0,0,0,0,0
232003,2320,1004,4,20,3,3,2320008+2320007+2320001+2222016+2222017+2222018,0,0,0,0,0,0
232004,2320,2003,3,20,3,3,2320008+2320001+2222021+2222020+2222019,0,0,0,0,0,0
232005,2320,1003,4,30,3,3,2320009+2320008+2320007+2320001+2222016+2222017+2222018,0,0,0,0,0,0
232006,2320,2002,3,20,3,3,2320008+2320001+2222021+2222020+2222019,0,0,0,0,0,0
232007,2320,2002,3,20,3,3,2320015+2320009+2320003+2222021+2222020+2222019,0,0,0,0,0,0
232008,2320,1004,4,100,1,1,2320012+2320011+2320006+2222016+2222017+2222018,0,0,0,0,0,0
232009,2320,1003,4,30,3,3,2320016+2320011+2320004+2222016+2222017+2222018,0,0,0,0,0,0
232010,2320,1003,4,30,3,3,2320015+2320009+2320003+2222016+2222017+2222018,0,0,0,0,0,0
232011,2320,1004,4,120,1,1,2320013+2320009+2320005+2222016+2222017+2222018,0,0,0,0,0,0
232012,2320,2002,3,20,3,3,2320016+2320011+2320004+2222021+2222020+2222019,0,0,0,0,0,0
232013,2320,2002,3,20,3,3,2320010+2320002+2222021+2222020+2222019,0,0,0,0,0,0
232014,2320,1003,4,30,3,3,2320011+2320010+2320007+2320002+2222016+2222017+2222018,0,0,0,0,0,0
232015,2320,2003,3,20,3,3,2320010+2320002+2222021+2222020+2222019,0,0,0,0,0,0
232016,2320,1004,4,30,3,3,2320010+2320007+2320002+2222016+2222017+2222018,0,0,0,0,0,0
232017,2320,1004,4,10,0,0,2320006+2222016+2222017+2222018,0,0,0,0,0,0
232018,2320,3000,4,20,0,0,2320013+2320014,0,0,0,0,0,0
233001,2330,1003,4,20,1,1,0,0,0,0,0,0,0
233002,2330,1003,4,40,1,1,0,0,0,0,0,0,0
233003,2330,1003,4,20,1,1,0,0,0,0,0,0,0
233004,2330,1002,4,15,0,0,2222102+2222101+2222100+2330011+2222016+2222017+2222018,0,0,0,0,0,0
233005,2330,1002,4,15,0,0,2222102+2222101+2222100+2330011+2222016+2222017+2222018,0,0,0,0,0,0
233006,2330,1004,4,20,0,0,2222102+2222101+2222100+2330009+2330010+2222016+2222017+2222018+2222006,0,0,0,0,0,0
233007,2330,1003,4,15,0,0,2222102+2222101+2222100+2330014+2330002+2222016+2222017+2222018,0,0,0,0,0,0
233008,2330,1003,4,15,0,0,2222102+2222101+2222100+2330014+2330002+2222016+2222017+2222018,0,0,0,0,0,0
233009,2330,2003,3,20,3,3,0,0,0,0,0,0,0
233010,2330,2003,3,20,3,3,0,0,0,0,0,0,0
233011,2330,1003,4,30,3,3,2222102+2222101+2222100+2330003+2330012+2222016+2222017+2222018,0,0,0,0,0,0
233012,2330,1003,4,30,3,3,2222102+2222101+2222100+2330004+2330013+2222016+2222017+2222018,0,0,0,0,0,0
233013,2330,1004,4,30,3,3,2222102+2222101+2222100+2330005+2330006+2222016+2222017+2222018+2222006,0,0,0,0,0,0
233014,2330,1004,4,10,0,0,2222102+2222101+2222100+2330006+2222016+2222017+2222018+2330015,0,0,0,0,0,0
233015,2330,3000,4,30,3,3,2222102+2222101+2222100+2330005+2330001+2222016+2222017+2222018+2330015,0,0,0,0,0,0
233016,2330,1004,4,10,0,0,2222102+2222101+2222100+2330006+2222016+2222017+2222018+2330015,0,0,0,0,0,0
233017,2330,4001,1,5,9,0,0,0,0,0,233001,0,0
233018,2330,4001,1,5,9,0,0,0,0,0,233002,0,0
234001,2340,1003,5,30,1,1,2222022+2222023+2222024+2340001+2340002+2340005+2340009+2340011+2340013,0,0,0,0,0,0
234002,2340,1003,5,30,1,1,2222022+2222023+2222024+2340001+2340002+2340009+2340011+2340013,0,0,0,0,0,0
234003,2340,2002,3,15,0,0,2222021+2222020+2222019+2340005+2340006+2340009+2340011+2340013,0,0,0,0,0,0
234004,2340,1003,4,20,1,1,2340010+2340012+2340014+2340015+2222022+2222023+2222024+2340005+2340006,0,0,0,0,0,0
234005,2340,2002,3,15,0,0,2222021+2222020+2222019+2340006+2340009+2340011+2340013,0,0,0,0,0,0
234006,2340,1003,4,10,0,0,2222022+2222023+2222024+2340001+2340002+2340009+2340011+2340013,0,0,0,0,0,0
234007,2340,1003,4,10,0,0,2222022+2222023+2222024+2340001+2340002+2340005+2340006+2340009+2340011+2340013,0,0,0,0,0,0
234008,2340,3000,4,10,0,0,2340010+2340012+2340015+2340005+2340006+2340007+2340008+2340014,0,0,0,0,0,0
234009,2340,1003,4,10,0,0,2340010+2340012+2340015+2222022+2222023+2222024+2340007+2340014,0,0,0,0,0,0
234010,2340,1003,4,10,0,0,2340010+2340012+2340015+2222022+2222023+2222024+2340008+2340014,0,0,0,0,0,0
234011,2340,2001,3,15,3,3,2222021+2222020+2222019+2340007+2340009+2340011+2340013,0,0,0,0,0,0
234012,2340,1003,4,10,0,0,2222022+2222023+2222024+2340003+2340007+2340009+2340011+2340013,0,0,0,0,0,0
234013,2340,1003,4,10,0,0,2222022+2222023+2222024+2340004+2340008+2340009+2340011+2340013,0,0,0,0,0,0
234014,2340,2001,3,15,3,3,2222021+2222020+2222019+2340008+2340009+2340011+2340013,0,0,0,0,0,0
234015,2340,1005,5,60,3,3,2222022+2222023+2222024+2340003+2340007+2340009+2340011+2340013,0,0,0,0,0,0
234016,2340,1005,5,60,3,3,2222022+2222023+2222024+2340004+2340008+2340009+2340011+2340013,0,0,0,0,0,0
234017,2340,4001,1,5,9,9,0,0,0,0,234001,0,0
234018,2340,4001,1,5,9,9,0,0,0,0,234002,0,0
235001,2350,1002,4,10,0,0,2222102+2222101+2222100+2350001+2350009+2350007+2222016+2222017+2222018,0,0,0,0,0,0
235002,2350,1004,4,40,3,3,2222102+2222101+2222100+2350001+2350015+2350016+2222016+2222017+2222018,0,0,0,0,0,0
235003,2350,1004,4,40,3,3,2222102+2222101+2222100+2350003+2350011+2350005+2222016+2222017+2222018,0,0,0,0,0,0
235004,2350,1002,4,10,0,0,2350003+2350013+2350014+2222016+2222017+2222018,0,0,0,0,0,0
235005,2350,2002,3,10,0,0,2222102+2222101+2222100+2222019+2222020+2222021,0,0,0,0,0,0
235006,2350,2002,3,20,1,1,2222102+2222101+2222100+2222019+2222020+2222021,0,0,0,0,0,0
235007,2350,1004,4,10,0,0,2222102+2222101+2222100+2350018+2350015+2350016+2350013+2222016+2222017+2222018,0,0,0,0,0,0
235008,2350,1004,4,40,1,1,2222102+2222101+2222100+2350015+2350016+2222016+2222017+2222018,0,0,0,0,0,0
235009,2350,3000,4,40,1,1,2222102+2222101+2222100+2350017+2350018+2350013+2222016+2222017+2222018+2350007+2350008,0,0,0,0,0,0
235010,2350,1002,4,20,0,0,2222102+2222101+2222100+2350018+2350015+2350016+2222016+2222017+2222018,0,0,0,0,0,0
235011,2350,2002,3,20,1,1,2222102+2222101+2222100+2222019+2222020+2222021,0,0,0,0,0,0
235012,2350,1004,4,10,0,0,2222102+2222101+2222100+2350018+2350015+2350016+2350013+2222016+2222017+2222018,0,0,0,0,0,0
235013,2350,2002,3,10,0,0,2222102+2222101+2222100+2222019+2222020+2222021,0,0,0,0,0,0
235014,2350,1002,4,10,0,0,2222102+2222101+2222100+2350002+2350010+2350008+2222016+2222017+2222018,0,0,0,0,0,0
235015,2350,1004,4,40,3,3,2222102+2222101+2222100+2350002+2350015+2350016+2222016+2222017+2222018,0,0,0,0,0,0
235016,2350,1004,4,40,3,3,2222102+2222101+2222100+2350004+2350012+2350006+2222016+2222017+2222018,0,0,0,0,0,0
235017,2350,1002,4,10,0,0,2350004+2350013+2350014+2222016+2222017+2222018,0,0,0,0,0,0
235018,2350,4001,1,5,9,0,0,0,0,0,235001,0,0
235019,2350,4001,1,5,9,0,0,0,0,0,235002,0,0
301001,3010,5001,4,50,1,1,3010010,0,0,0,0,0,0
301002,3010,1004,4,60,1,1,3010010,0,0,0,0,0,0
301003,3010,1004,4,60,1,1,3010010,0,0,0,0,0,0
301004,3010,1003,4,40,4,4,3010010+3010005+3010008+3010002,0,0,0,0,0,0
301005,3010,1003,4,25,4,4,3010010+3010003+3010008+3010002,0,0,0,0,0,0
301006,3010,1001,4,5,0,0,3010006+3010003+3010002,0,0,0,0,0,0
301007,3010,1004,4,30,4,4,3010010+3010007+3010009+3010012+3010001,0,0,0,0,0,0
301008,3010,1004,4,40,4,4,3010010+3010007+3010011+3010012+3010001,0,0,0,0,0,0
301009,3010,3000,4,10,0,0,3010004,0,0,0,0,0,0
301010,3010,1003,4,25,0,0,3010003,0,0,0,0,0,0
301011,3010,1003,4,25,0,0,3010003,0,0,0,0,0,0
302001,3020,1001,4,5,0,0,3020008+3020014,0,0,0,0,0,0
302002,3020,1001,4,5,0,0,3020008+3020014,0,0,0,0,0,0
302003,3020,2002,4,20,4,4,3020008+3020014,0,0,0,0,0,0
302004,3020,1004,4,20,1,1,3020008+3020014,0,0,0,0,0,0
302005,3020,2004,4,20,0,0,3020008+3020014,0,0,0,0,0,0
302006,3020,1002,4,20,4,4,3020007+3020014+3020001+3020002+3020006,0,0,0,0,0,0
302007,3020,5001,4,10,4,4,3020013+3020014+3020004+3020005,0,0,0,0,0,0
302008,3020,1002,4,30,1,1,3020008+3020014,0,0,0,0,0,0
302009,3020,1002,4,20,4,4,3020007+3020014+3020001+3020002+3020006,0,0,0,0,0,0
302010,3020,1004,4,20,4,4,3020003+3020012+3020009+3020014,0,0,0,0,0,0
302011,3020,1003,4,20,1,1,3020008+3020014,0,0,0,0,0,0
302012,3020,2003,4,40,1,1,3020008+3020014,0,0,0,0,0,0
302013,3020,3000,4,30,4,4,3020001+3020014,0,0,0,0,0,0
302014,3020,1004,4,40,4,4,3020003+3020011+3020010+3020014,0,0,0,0,0,0
